customer_id,order_purchase_timestamp,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value,CLV
1ebe4440e27e63e562784cd1b8a85a37,24-05-2018 11:00,97,1,114.25,4,1,3,413,Potential Customers,114.25,27319.61589
1ec17945580956b4bd4b8389f93cc5a1,18-03-2018 17:34,163,1,127.87,4,1,3,413,Potential Customers,127.87,30576.44887
1ec1d4db9364df06dc16ff3227081aa4,07-03-2018 14:48,175,1,38.13,4,1,1,411,Potential Customers,38.13,9117.697627
1ec264df7a63b93ee299b3e17c356e3b,08-02-2018 18:36,201,1,99.01,3,1,3,313,Others,99.01,23675.40629
1ec2b1b57e7e5a1b3819a846681dda5f,19-06-2017 10:08,436,1,47.69,1,1,1,111,At Risk,47.69,11403.69787
1ec32e0d50ac82caa37d03c65308cc50,19-03-2018 13:02,163,1,726.6,4,1,5,415,Champions,726.6,173745.5834
1ec45894c892082b5dfbe9ebf5c74078,20-01-2018 17:14,220,1,335.48,3,1,5,315,Others,335.48,80220.43535
1ec4d570acab4c499a5b92cb5d2f8967,15-03-2018 18:35,166,1,57.22,4,1,2,412,Potential Customers,57.22,13682.52447
1ec4d89bd3b69465a248650104088c4b,02-05-2018 08:44,119,1,68.22,4,1,2,412,Potential Customers,68.22,16312.85948
1ec6a6fbe8e5d161bdc13d8e00bb06a2,19-01-2018 17:59,221,1,64.28,3,1,2,312,Others,64.28,15370.72131
1ec6f68e0e15f6848170a20f29532b30,26-10-2017 12:58,307,1,26.68,2,1,1,211,At Risk,26.68,6379.758004
1ec77d6842fe27fbd38a9341f7e3a666,15-08-2017 13:56,379,1,379.46,2,1,5,215,At Risk,379.46,90736.99296
1ec8756699bd9918239bce55e91a4421,30-12-2017 21:13,241,1,44.09,3,1,1,311,Others,44.09,10542.86096
1ec9ca87ae6934e29a7f169ddaf26b34,27-04-2018 16:51,123,1,142.66,4,1,4,414,Champions,142.66,34113.05385
1ec9ed4ef12aeabae2c3adb1f514006d,28-09-2017 10:44,335,1,298.2,2,1,5,215,At Risk,298.2,71305.99088
1eccf64f71b26ecffec246c562c4dea1,11-07-2017 21:42,413,1,96.59,1,1,3,113,At Risk,96.59,23096.73259
1ecd79c7fe9185158a620e4cf24cc7d4,30-08-2017 17:43,363,1,84.23,2,1,2,212,At Risk,84.23,20141.19253
1ecd973eedecc6e4983980892cd2b4ab,22-02-2017 14:17,553,1,29.84,1,1,1,111,At Risk,29.84,7135.381515
1ece07e2253ede2f81d2c3c7342232a8,11-10-2017 16:58,321,1,308.3,2,1,5,215,At Risk,308.3,73721.11666
1ece1ad22029bdc9810c4d93cba3e11d,18-06-2018 15:20,71,1,111.1,5,1,3,513,Potential Customers,111.1,26566.38359
1ecec12b35d77b3828d6a1b40dd4a6d9,25-12-2017 18:07,246,1,100.34,3,1,3,313,Others,100.34,23993.43771
1ecf434b5a01864957c940be8862e457,17-12-2017 19:07,254,1,387.68,3,1,5,315,Others,387.68,92702.57057
1ecf9d2895b385909ca94abd67aae9de,01-05-2018 21:32,119,1,68.22,4,1,2,412,Potential Customers,68.22,16312.85948
1ecfdd635d48581004c3e35c1a67c4d3,04-06-2018 12:37,86,1,137.27,5,1,4,514,Champions,137.27,32824.1897
1ed099dece19ec827760e48cb470fc88,14-11-2017 17:32,287,1,43.75,2,1,1,211,At Risk,43.75,10461.55969
1ed0b85dac00765f5ada1d0b4d672f4a,11-02-2018 03:03,199,1,114.84,3,1,3,313,Others,114.84,27460.69749
1ed0c832c2dd99570a59260e71768bdf,14-11-2017 12:04,288,1,199.92,2,1,4,214,At Risk,199.92,47805.14318
1ed1934ecae75619009545519aebab61,13-05-2018 18:33,107,1,45.15,4,1,1,411,Potential Customers,45.15,10796.32961
1ed2483b99a805594c26a689e5b153ba,18-06-2018 19:16,71,1,134.27,5,1,4,514,Champions,134.27,32106.82561
1ed276c1784fa46d7834f7d86c3ed78f,30-07-2018 07:41,30,1,121.72,5,1,3,513,Potential Customers,121.72,29105.85248
1ed2c1a5e5b04ce52f991aaa8a7b2fff,08-02-2018 00:40,202,1,143.82,3,1,4,314,Others,143.82,34390.43464
1ed3094516be211b127c0475d98a9075,27-06-2017 14:31,428,1,72.62,1,1,2,112,At Risk,72.62,17364.99349
1ed36ee881662e81622d2baf3944ccc0,08-01-2018 23:55,232,1,39.84,3,1,1,311,Others,39.84,9526.59516
1ed42bb6bf6c4a6dc85a7d2a48f209d4,07-11-2017 18:48,294,1,158.45,2,1,4,214,At Risk,158.45,37888.7802
1ed444f5d0c06b8fe5c17d80f7400c4f,06-10-2017 11:10,327,1,120.22,2,1,3,213,At Risk,120.22,28747.17043
1ed4be846471fc0c529d51f2f8274c0a,04-09-2017 13:07,359,1,1351.41,2,1,5,215,At Risk,1351.41,323151.0031
1ed64053e3565c3405e4d8b033532194,21-06-2018 08:45,69,1,148.2,5,1,4,514,Champions,148.2,35437.78621
1eda56b47988d592fec945da9ee88c56,18-02-2017 23:26,556,1,573.85,1,1,5,115,At Risk,573.85,137219.795
1eda791a1fe86253dccbe537f2b8d517,05-12-2017 20:46,266,1,130.04,3,1,4,314,Others,130.04,31095.34223
1eda7a1d56ef7c17a5cc6d97eac67b87,08-02-2018 09:04,202,1,67.98,3,1,2,312,Others,67.98,16255.47036
1eda884faab2f84fa3f4ca19e7c28ba8,08-11-2017 22:03,293,1,37,2,1,1,211,At Risk,37,8847.490485
1edb49f0b83fae7a1c43f9bfca9caf34,09-01-2018 10:16,232,1,61.77,3,1,2,312,Others,61.77,14770.52668
1edb8e8410d5979a74abb4c22590c994,14-09-2017 18:27,348,1,382.3,2,1,5,215,At Risk,382.3,91416.09763
1ede25f1583f9a3a558b5a69f1931459,01-07-2017 16:52,423,1,47.38,1,1,1,111,At Risk,47.38,11329.57025
1edfcdc4a172cc6fc9e97a8e42ca5071,06-02-2017 16:00,568,1,143.82,1,1,4,114,At Risk,143.82,34390.43464
1ee0463373450df45e0eb902fd7e066e,10-07-2017 23:46,414,1,112.01,1,1,3,113,At Risk,112.01,26783.98403
1ee0491f514e97b4cb72e860f1cd7f3e,25-02-2018 00:23,185,1,710.19,3,1,5,315,Others,710.19,169821.6018
1ee04ba2c1f37311a2885ae6b4ec8168,21-03-2017 09:29,526,1,151.13,1,1,4,114,At Risk,151.13,36138.41181
1ee137ba69656f5c76f861ff10702342,19-04-2018 18:22,131,1,108.31,4,1,3,413,Potential Customers,108.31,25899.23498
1ee1735cf3d351d27c1d63251ee73de8,03-07-2017 19:06,421,1,117.94,1,1,3,113,At Risk,117.94,28201.97372
1ee24e71192304999595a27987dbaa94,27-12-2017 21:05,244,1,72.76,3,1,2,312,Others,72.76,17398.47048
1ee3f2411ad5097d580f5d8bbf3cd63f,24-04-2018 13:05,127,1,93.92,4,1,3,413,Potential Customers,93.92,22458.27855
1ee4ffefe39f642db2fc25a2095b598a,28-09-2017 14:14,335,1,344.55,2,1,5,215,At Risk,344.55,82389.26612
1ee50253e3788c72f0e1bc03e2c4b84e,08-02-2018 19:45,201,1,67.5,3,1,2,312,Others,67.5,16140.6921
1ee56551ab4bb1b5a2b3b60c6fa6e936,26-01-2018 20:18,214,1,51.84,3,1,1,311,Others,51.84,12396.05153
1ee5795389ba87c8130972562961ef79,21-04-2017 04:24,495,1,443.57,1,1,5,115,At Risk,443.57,106067.0636
1ee66290ddf474726de77ca35bad9c3d,27-06-2018 18:28,62,1,37.58,5,1,1,511,Potential Customers,37.58,8986.180876
1ee6f20f34afd82b191668114c8c26d8,29-06-2018 12:25,61,1,280.63,5,1,5,515,Champions,280.63,67104.62851
1ee7676535dc405dbb88977050668100,18-04-2018 20:51,132,1,64.31,4,1,2,412,Potential Customers,64.31,15377.89495
1ee92569128ef615966b47ef4ba6c2f0,02-10-2017 21:12,330,1,374.35,2,1,5,215,At Risk,374.35,89515.08278
1eea1a72f29237e9df4cf1025d118b04,18-06-2018 12:05,72,1,97.15,5,1,3,513,Potential Customers,97.15,23230.64056
1eea92a9a3b1c77089df534a0f53915c,22-02-2017 10:39,553,1,33.72,1,1,1,111,At Risk,33.72,8063.172409
1eea983564b20daaf35af83ca571e950,25-06-2018 21:15,64,1,73.49,5,1,2,512,Potential Customers,73.49,17573.02907
1eeba1b0fd9dd044280bce0056665d04,08-12-2017 14:40,264,1,109.36,3,1,3,313,Others,109.36,26150.31242
1eebb4900528f6f5203228dfa29f90c2,31-07-2018 19:07,28,1,110.58,5,1,3,513,Potential Customers,110.58,26442.04048
1eebfdb7083031b40f727fb71f6cd5b2,16-03-2018 00:14,166,1,86.99,4,1,3,413,Potential Customers,86.99,20801.16749
1eed103f8b907394cdd735079da8a6c9,12-02-2017 21:24,562,1,80.77,1,1,2,112,At Risk,80.77,19313.83261
1eee04b64ca1ad8c06ec85570fbbaec3,20-02-2018 14:10,190,1,65.93,3,1,2,312,Others,65.93,15765.27156
1eee145a6e298c2b4b0529960fa86368,02-12-2017 16:29,269,1,32.77,3,1,1,311,Others,32.77,7836.007113
1eee689f04eca7cc238a23b1e581123e,11-09-2017 22:20,351,1,114.35,2,1,3,213,At Risk,114.35,27343.52803
1eee711cd48373bb11282229f1b042b2,27-03-2017 21:45,519,1,62.84,1,1,2,112,At Risk,62.84,15026.38654
1eef2bcc23c75349976a65957e2e105b,26-05-2018 13:56,95,1,238.48,4,1,5,415,Champions,238.48,57025.663
1eeffe21744883fbf61fbf138dbb8eee,02-07-2018 16:51,57,1,284.13,5,1,5,515,Champions,284.13,67941.55328
1ef032b4ed8ab648ae7f436aa2c3216d,31-05-2017 17:36,454,1,420.07,1,1,5,115,At Risk,420.07,100447.7116
1ef0a8d805b7c34de9821125560831b0,27-06-2017 20:32,427,1,32.09,1,1,1,111,At Risk,32.09,7673.404585
1ef155243064f7c445c0d8bfaec8e12d,05-05-2017 13:48,481,1,317.21,1,1,5,115,At Risk,317.21,75851.68802
1ef212752ef3f87c7fd55f725c151ed1,21-03-2018 21:24,160,1,109.65,4,1,3,413,Potential Customers,109.65,26219.65761
1ef2ac142610b528b3b67d6f21725fa0,30-07-2018 15:38,29,1,376.85,5,1,5,515,Champions,376.85,90112.8862
1ef2eaa16c2555f07c0e7c46edd1b2ee,05-10-2017 16:00,327,1,76.99,2,1,2,212,At Risk,76.99,18409.95385
1ef4f54ffb06ad14478a7b0b8eeb6571,26-03-2018 13:53,156,1,195.63,4,1,4,414,Champions,195.63,46779.31253
1ef52dc13ef0e0f4b614a916cb5b1d0c,12-08-2017 15:08,381,1,241.19,2,1,5,215,At Risk,241.19,57673.68189
1ef627892521e8ab02bb728a2bb2bb65,22-02-2017 21:31,552,1,60.95,1,1,2,112,At Risk,60.95,14574.44716
1ef69a7f4445baa723f6fbae3227f4ee,25-04-2018 22:01,125,1,259.82,4,1,5,415,Champions,259.82,62128.51291
1ef7e356c5668ac4d1132d781b3cfdec,30-08-2017 14:53,364,1,71.14,2,1,2,212,At Risk,71.14,17011.09387
1ef9fed7def12580f599ff403c396d20,28-09-2017 14:50,335,1,119.48,2,1,3,213,At Risk,119.48,28570.22063
1efa2c518f4d9d5e7e98f4d20aff1f7c,24-06-2018 18:55,65,1,64.43,5,1,2,512,Potential Customers,64.43,15406.58951
1efa6313bceb1c18c02fa46f33c6ec77,24-04-2018 22:41,126,1,167.88,4,1,4,414,Champions,167.88,40143.69466
1efb01c07b190bc1e6473cff87dd480c,23-07-2017 23:42,401,1,44.9,1,1,1,111,At Risk,44.9,10736.54926
1efb76fcce7c8218330740e7a96d6cb3,29-11-2017 18:42,272,1,66.78,2,1,2,212,At Risk,66.78,15968.52472
1efc3e831bd27060077fa4113a602c85,23-07-2018 18:08,36,1,192.03,5,1,4,514,Champions,192.03,45918.47562
1efc9d3e28764888317beabc11686b06,26-11-2017 14:00,276,1,134.58,2,1,4,214,At Risk,134.58,32180.95323
1efebd69ab836c96419c1606dc79c1bc,04-12-2017 11:30,268,1,68.72,3,1,2,312,Others,68.72,16432.42017
1efefe2921f93169b360de8c6830c48f,20-02-2018 17:20,189,1,201.04,3,1,4,314,Others,201.04,48072.95911
1eff19fe44b2cb9e89168ff458dcbe0e,21-02-2018 22:42,188,1,171.29,3,1,4,314,Others,171.29,40959.09852
1eff2b97ea85a4a43eb612a29a2c169f,09-09-2017 15:07,353,1,112.71,2,1,3,213,At Risk,112.71,26951.36899
1eff81ab2dabace9a165ce9346ba7ffc,14-11-2017 03:16,288,1,220.4,2,1,5,215,At Risk,220.4,52702.34873
1f0297c67e5e3106b058c933b37053dd,08-01-2018 10:33,233,1,44.1,3,1,1,311,Others,44.1,10545.25217
1f02ba98e5ac2c5d7e3561429733c129,08-01-2018 21:39,232,1,168.2,3,1,4,314,Others,168.2,40220.2135
1f02e9e9b0864235d4ff570a181d2c97,19-08-2018 15:25,9,1,109.72,5,1,3,513,Potential Customers,109.72,26236.39611
1f04655ec759bb5e1eaa3abd2ddae1a2,10-03-2018 21:53,171,1,131.51,4,1,4,414,Champions,131.51,31446.85064
1f04cfdc8c5570488a603c3834ba9c5c,05-04-2017 21:37,510,1,101.14,1,1,3,113,At Risk,101.14,24184.7348
1f052326d77ddba70bf6747a402e683a,07-03-2018 20:42,174,1,85.39,4,1,3,413,Potential Customers,85.39,20418.57331
1f05354f6eaada5453b292bee372b797,17-03-2018 15:49,164,1,109.66,4,1,3,413,Potential Customers,109.66,26222.04883
1f059b871125fea14ec05a2310a238e1,14-01-2018 17:51,226,1,71.82,3,1,2,312,Others,71.82,17173.6964
1f0803a562ea91738da0b55156525e2f,12-06-2017 22:40,442,1,171.29,1,1,4,114,At Risk,171.29,40959.09852
1f0937552e0338ca515778d8b1268acf,04-05-2018 17:51,116,1,75.22,4,1,2,412,Potential Customers,75.22,17986.70903
1f09757902b8881d55a29f5380d546de,01-03-2018 18:43,180,1,213.74,3,1,5,315,Others,213.74,51109.80044
1f09c5f1dca56a5017be0bf4642d6c5a,21-04-2018 10:58,130,1,69.32,4,1,2,412,Potential Customers,69.32,16575.89298
1f0a0fbffbc7ced5304f208ee2e5b0cf,09-06-2018 14:04,81,1,166.41,5,1,4,514,Champions,166.41,39792.18626
1f0ca2f4250709ea904aad7c7a706550,13-07-2017 09:45,412,1,78.19,1,1,2,112,At Risk,78.19,18696.89949
1f0db9ca7038a575cfbe3aa28dd699c8,16-06-2018 18:02,73,1,155.67,5,1,4,514,Champions,155.67,37224.0228
1f0e5627ab7f200afcc77b408b918ad0,19-06-2018 14:47,71,1,143.49,5,1,4,514,Champions,143.49,34311.52459
1f0e878fe25b2df28171c16a769928f6,06-08-2018 19:44,22,1,314.43,5,1,5,515,Champions,314.43,75186.93063
1f11568f8aa695fec4b6ae5d9cf2710f,16-02-2018 11:26,194,1,77.64,3,1,2,312,Others,77.64,18565.38274
1f123329650f76ca910b1710f6b6a4af,06-05-2018 03:24,115,1,215.41,4,1,5,415,Champions,215.41,51509.13312
1f12b97b42f31c818d0db045e5cbad20,18-03-2018 20:26,163,1,104.61,4,1,3,413,Potential Customers,104.61,25014.48594
1f12e0cb311968524fae60d08bc8c265,31-05-2018 09:30,90,1,220.81,5,1,5,515,Champions,220.81,52800.38849
1f131d49769388703ae448ee84f88295,27-03-2018 13:26,155,1,100.36,4,1,3,413,Potential Customers,100.36,23998.22014
1f13690f8784fa3cc097df70fc11827a,22-04-2017 09:37,494,1,423.13,1,1,5,115,At Risk,423.13,101179.4229
1f13a041ac571f9f0499faff9b3875c2,27-04-2018 11:25,124,1,60.29,4,1,2,412,Potential Customers,60.29,14416.62706
1f144031daea5ff030f43cbd0fa1a63d,27-07-2017 20:09,397,1,112.92,1,1,3,113,At Risk,112.92,27001.58447
1f14a4ae05a973f75bf96287debb8d16,13-09-2017 08:54,350,1,132.27,2,1,4,214,At Risk,132.27,31628.58288
1f1652f33b2d34da0455a2c70cd9a32f,25-07-2018 23:30,34,1,27.3,5,1,1,511,Potential Customers,27.3,6528.01325
1f182a50ea79d8162b40da2165960f64,25-02-2018 20:35,184,1,387.14,3,1,5,315,Others,387.14,92573.44504
1f182ea0d83bd0a076cf57ef94768e48,31-07-2018 22:18,28,1,100.48,5,1,3,513,Potential Customers,100.48,24026.9147
1f184001b4cbba29eb3ddefd7b0a195b,16-08-2017 08:00,378,1,107.78,2,1,3,213,At Risk,107.78,25772.50066
1f184dffcd5da4c1f957cb0c260a2ac7,18-08-2017 09:34,376,1,101.63,2,1,3,213,At Risk,101.63,24301.90427
1f18b71a69fbba019ef55947129c7f84,08-02-2018 13:54,202,1,805.95,3,1,5,315,Others,805.95,192719.8637
1f18e346d30c40d761169e0e02bf0ff0,24-11-2017 19:29,277,1,87.72,2,1,3,213,At Risk,87.72,20975.72609
1f19186e80a1db14a79e2acf2f21fab2,24-03-2017 09:20,523,1,194.91,1,1,4,114,At Risk,194.91,46607.14515
1f1af3c6a318a42d87f7ed888b090147,27-04-2018 01:10,124,1,73.68,4,1,2,412,Potential Customers,73.68,17618.46213
1f1bbaae6c594001f1baac4d5823a4b9,07-08-2017 14:38,387,1,112.43,1,1,3,113,At Risk,112.43,26884.41501
1f1be5326b8d55ed94640290e0edfbfd,16-07-2018 12:49,44,1,32.33,5,1,1,511,Potential Customers,32.33,7730.793713
1f1bfeeb7e84fe26c5abc584925fd4a9,02-08-2018 14:06,27,1,25.16,5,1,1,511,Potential Customers,25.16,6016.29353
1f1c0fc99d7fd3f7c17d0db0039fbc9c,19-01-2018 03:30,222,1,455.22,3,1,5,315,Others,455.22,108852.8275
1f1c7bf1c9b041b292af6c1c4470b753,01-04-2018 18:59,149,1,102.47,4,1,3,413,Potential Customers,102.47,24502.76622
1f1d262df96204aa695fa4f0075ea33c,11-05-2017 21:52,474,1,187.94,1,1,4,114,At Risk,187.94,44940.46924
1f1e84d70d135fd0b39595da681b9d37,07-12-2017 20:46,264,1,56.08,3,1,2,312,Others,56.08,13409.92612
1f1ed44c44e54d94c0463089b597d2ca,25-04-2018 22:49,125,1,19.64,4,1,1,411,Potential Customers,19.64,4696.343598
1f1fab4313a5a8c7382720ba5f28acdd,02-05-2018 10:47,119,1,106.3,4,1,3,413,Potential Customers,106.3,25418.60104
1f20251f6c6f041933cb5b7d996795d6,19-03-2018 13:21,163,1,232.97,4,1,5,415,Champions,232.97,55708.10428
1f20e5ed5b01639eae923ee8a4e86389,04-05-2018 12:49,117,1,111.33,4,1,3,413,Potential Customers,111.33,26621.3815
1f214d9540752e0a04a499a0f30ab877,15-11-2017 17:58,286,1,253.08,2,1,5,215,At Risk,253.08,60516.83492
1f224b90a5ccd7ff2d61d7c34ac8508d,19-03-2018 10:33,163,1,137.04,4,1,4,414,Champions,137.04,32769.19179
1f22b24610582cb3c91d898e137f9ee3,04-05-2018 20:47,116,1,65.83,4,1,2,412,Potential Customers,65.83,15741.35942
1f231469a9fa94500c4a93608eab9441,18-07-2017 21:37,406,1,97.09,1,1,3,113,At Risk,97.09,23216.29328
1f25c018077f5a366bee0321500296b0,15-04-2018 11:55,136,1,40.22,4,1,1,411,Potential Customers,40.22,9617.461278
1f26384d40990fe4d5741956ccbbd1ce,23-05-2018 14:46,98,1,321.51,4,1,5,415,Champions,321.51,76879.90989
1f26a8a77f3a3ba3fe836e46e4990c36,25-03-2018 21:05,156,1,139.95,4,1,4,414,Champions,139.95,33465.03496
1f2722fdca6b6d1179a1482e8ce679c3,21-11-2017 22:10,280,1,105.37,2,1,3,213,At Risk,105.37,25196.21817
1f27ba2520197d5a8994ce2a7598585f,30-11-2017 20:38,271,1,88.37,2,1,3,213,At Risk,88.37,21131.15498
1f27d4af7d5199e0bd0879d06f7d2b4d,14-05-2017 17:02,471,1,117.94,1,1,3,113,At Risk,117.94,28201.97372
1f286139afe2eb2040a68fee6e253eda,13-09-2017 20:23,349,1,36.78,2,1,1,211,At Risk,36.78,8794.883785
1f286dacf7cf0af9d9b77173e20ae21d,06-12-2017 22:27,265,1,132.08,3,1,4,314,Others,132.08,31583.14982
1f29853d60df493b26e7ba886879afd3,06-11-2017 17:59,295,1,163.81,2,1,4,214,At Risk,163.81,39170.47071
1f2999ca603aa0bec2f93254cf5cdf21,08-05-2018 21:46,112,1,54.06,4,1,1,411,Potential Customers,54.06,12926.90096
1f29abf411bfd452f339ac131885c3e1,24-03-2018 20:31,157,1,116.97,4,1,3,413,Potential Customers,116.97,27970.026
1f2a03c677c86725f29a8bb0917c6a51,10-11-2017 13:47,292,1,62.59,2,1,2,212,At Risk,62.59,14966.6062
1f2a41153916d3f9a12652de33b60b6e,01-09-2017 10:20,362,1,36.85,2,1,1,211,At Risk,36.85,8811.62228
1f2b38551248a3c7774f35b71e016ebe,19-08-2018 15:16,9,1,96.43,5,1,3,513,Potential Customers,96.43,23058.47317
1f2c60e23c801c60338999c38d60edf9,23-04-2018 09:30,128,1,406.04,4,1,5,415,Champions,406.04,97092.83882
1f2cf3515947f2028f8ba89c02499760,05-06-2017 23:26,449,1,743.56,1,1,5,115,At Risk,743.56,177801.0818
1f2cfb50a08d37a4fabd78c80c5d1712,25-06-2018 16:37,64,1,250.76,5,1,5,515,Champions,250.76,59962.07335
1f2f1fd768ccbfb05764c5a6fc6ae3cd,17-07-2017 10:42,408,1,144.28,1,1,4,114,At Risk,144.28,34500.43046
1f2f203def91d63a0e023c6539312900,20-01-2018 17:37,220,1,71.04,3,1,2,312,Others,71.04,16987.18173
1f2fc9a5e5b79afd37cab0a1458277c2,09-01-2018 09:23,232,1,109.79,3,1,3,313,Others,109.79,26253.1346
1f30fd28820ba68532da8229badd7688,16-08-2018 15:20,12,1,157.75,5,1,4,514,Champions,157.75,37721.39524
1f31077338023a5f942a3cfbde373d48,01-09-2017 16:42,361,1,167.32,2,1,4,214,At Risk,167.32,40009.7867
1f31410fe9060920ac77faf5ad2e3632,21-01-2018 09:03,220,1,98.26,3,1,3,313,Others,98.26,23496.06527
1f31730a98a4a284d44af847aaaa1e45,24-11-2017 14:13,278,1,186.3,2,1,4,214,At Risk,186.3,44548.3102
1f32106989574673d60e54a146992c89,29-01-2018 15:18,211,1,60.59,3,1,2,312,Others,60.59,14488.36347
1f32801ff0c8f0aeaa8a6af5ca6ce862,01-09-2017 10:51,362,1,1250.81,2,1,5,215,At Risk,1250.81,299095.3939
1f33d0198032f3cb27bfe03e09064bdf,19-02-2018 13:18,191,1,54.01,3,1,1,311,Others,54.01,12914.94489
1f3450ae3a184dfad52bbf5bd6b9d468,04-04-2017 07:12,512,1,45.86,1,1,1,111,At Risk,45.86,10966.10577
1f34e395c0794098ee3ffd75447c58de,11-10-2017 13:12,322,1,35.84,2,1,1,211,At Risk,35.84,8570.109702
1f354267f54a1ee829ee41e7e8c9bdf4,10-04-2018 22:19,140,1,134.46,4,1,4,414,Champions,134.46,32152.25866
1f36b92329b44c41b271497703be85e6,10-05-2018 17:44,110,1,124.71,4,1,3,413,Potential Customers,124.71,29820.82536
1f379abf4e56ffb85af05ff3bfad4ca7,13-02-2017 19:26,561,1,130.25,1,1,4,114,At Risk,130.25,31145.55772
1f3976ead47ec831fbcad735afdc537e,01-12-2017 23:38,270,1,156.68,2,1,4,214,At Risk,156.68,37465.53538
1f3aa8a785ee6932db82e0dc29fa3ade,20-04-2018 21:49,130,1,50.18,4,1,1,411,Potential Customers,50.18,11999.11007
1f3ae51a39012c80a1932ec6deda6dc1,03-02-2018 21:44,206,1,65.53,3,1,2,312,Others,65.53,15669.62301
1f3ba3284cbf9d2d47bfa7fde6b54c93,29-12-2017 14:00,243,1,112.81,3,1,3,313,Others,112.81,26975.28112
1f3cf47ae4ff41e66b69ed15d8807e77,14-04-2018 10:35,137,1,41.96,4,1,1,411,Potential Customers,41.96,10033.53245
1f3d03a5979d8a4cb8858252df331d14,16-05-2018 22:06,104,1,35.38,4,1,1,411,Potential Customers,35.38,8460.113874
1f3e5065ebd28abed905c82bd83b4594,14-08-2018 10:01,15,1,78.94,5,1,2,512,Potential Customers,78.94,18876.24051
1f41374ef769597a92f3f12fa61c4274,27-11-2017 10:02,275,1,64.93,2,1,2,212,At Risk,64.93,15526.15019
1f417f8c558d5377ea279c84eafbd6db,16-07-2018 20:48,43,1,64.32,5,1,2,512,Potential Customers,64.32,15380.28616
1f41af4ec95a7ff53a851760a3dd9ca5,15-07-2017 11:02,410,1,163.06,1,1,4,114,At Risk,163.06,38991.12969
1f4245dc6f80d6abb777130b11e18d05,04-07-2018 12:28,56,1,125.33,5,1,3,513,Potential Customers,125.33,29969.08061
1f42af7e77a5a54b16261ed44b747a07,02-12-2017 20:47,269,1,311.1,3,1,5,315,Others,311.1,74390.65648
1f430b21c4a9a9c8c272db2699452b41,23-10-2017 09:08,310,1,336.36,2,1,5,215,At Risk,336.36,80430.86215
1f45dccd4cee402a119e6fe3edde26c5,18-12-2017 02:11,254,1,197.58,3,1,4,314,Others,197.58,47245.59919
1f465a9c67eae2c93ea1dd105785b9a6,24-04-2018 06:54,127,1,190.25,4,1,4,414,Champions,190.25,45492.83959
1f467ec3d8100abe08e779cb09cbb61f,08-02-2017 16:41,566,1,79.62,1,1,2,112,At Risk,79.62,19038.84304
1f468c5a64641a32137d557ade625dbf,06-09-2017 09:52,357,1,1344.36,2,1,5,215,At Risk,1344.36,321465.1975
1f47727d222a72bee5cf240bd1380f3b,01-06-2017 22:44,453,1,246.36,1,1,5,115,At Risk,246.36,58909.93935
1f479b1d550f8519d3f950fffa557af9,20-08-2018 09:52,9,1,41.36,5,1,1,511,Potential Customers,41.36,9890.059634
1f49021da1642fde361de30ee4f1c935,27-01-2017 16:55,578,1,147.99,1,1,4,114,At Risk,147.99,35387.57073
1f4a796fffd3658cd8c1880dd0e80aaf,25-07-2018 19:48,34,1,575.68,5,1,5,515,Champions,575.68,137657.3871
1f4bf2b0e5239249ee974e00f8734056,08-03-2018 10:21,174,1,209.24,4,1,5,415,Champions,209.24,50033.7543
1f4c47d2259bd9e65d581d268b02d0a6,08-10-2017 22:13,324,1,73.16,2,1,2,212,At Risk,73.16,17494.11902
1f4ceb40514a12222ea7310162a29f94,08-10-2017 09:31,325,1,117.85,2,1,3,213,At Risk,117.85,28180.4528
1f4cf3a0ed802a084f89a2cefb3fa8b0,01-08-2018 20:07,27,1,110.77,5,1,3,513,Potential Customers,110.77,26487.47354
1f4e48d20f0deaacefd7fc19a4382c65,16-05-2018 22:32,104,1,68.19,4,1,2,412,Potential Customers,68.19,16305.68584
1f4e5f322aadd24fa0ae2f6b1f8fbb2b,07-03-2018 09:27,175,1,39.13,4,1,1,411,Potential Customers,39.13,9356.818991
1f4e709098e1cf86de5a8bedcb26e99d,15-09-2017 18:55,347,1,97.12,2,1,3,213,At Risk,97.12,23223.46692
1f4e8bd03181879e40424354c00dea4d,18-10-2017 11:56,315,1,158.66,2,1,4,214,At Risk,158.66,37938.99568
1f4ec8b52e2199f2083d25ed7c58cdf4,26-03-2018 13:03,156,1,59.93,4,1,2,412,Potential Customers,59.93,14330.54337
1f4ee0a526add149673b89204cc86155,15-05-2018 12:47,106,1,415,4,1,5,415,Champions,415,99235.36625
1f50abd4b365778f654d8ef95952c1b7,28-02-2018 00:38,182,1,42.78,3,1,1,311,Others,42.78,10229.61197
1f52344e101d65f925fc24b8ef736f9f,30-05-2018 17:40,90,1,43.7,5,1,1,511,Potential Customers,43.7,10449.60363
1f525c90c7df6b890e6f7ca5707815f7,28-05-2017 23:17,457,1,33.17,1,1,1,111,At Risk,33.17,7931.655659
1f52de20f612daf3ec6321bf5688ab34,21-08-2017 08:52,373,1,25.68,2,1,1,211,At Risk,25.68,6140.636639
1f52ff2844a8fe02f1c3f21881920751,18-06-2018 20:31,71,1,169.05,5,1,4,514,Champions,169.05,40423.46666
1f543da240d9e98a776df1a9b93fb0cc,08-08-2018 10:25,21,1,35.14,5,1,1,511,Potential Customers,35.14,8402.724747
